id,text,module,section
UAV-04327,The log manager shall record critical status fields with the mission clock.,Telemetry,Telemetry and Logging
UAV-04328,The power management unit shall distribute the backup battery to the backup source.,Power,Electrical Power
UAV-04329,The flight plan store shall preserve the current waypoint from takeoff to recovery.,Mission,Mission Management
UAV-04330,The autopilot core shall deflect the control gains within the deflection envelope.,FlightControl,Stability and Control
UAV-04331,The dead-reckoning module shall update the position uncertainty during GPS outages.,Navigation,Position Estimation
UAV-04332,The gimbal stabilizer shall limit the operator pointing angle to 20 degrees per second.,Payload,Payload and Imaging
UAV-04333,The status reporter shall annunciate a failed sensor within each control frame.,Health,Health Monitoring
UAV-04334,The distribution board shall monitor the backup battery below 18 volts.,Power,Electrical Power
UAV-04335,The landing sequencer shall limit the flare maneuver to 20 meters per second.,Autoland,Automatic Landing
UAV-04336,The downlink formatter shall record the frame sequence number to detect drops.,Telemetry,Telemetry and Logging
UAV-04337,The bus controller shall protect the non-essential loads to the backup source.,Power,Electrical Power
UAV-04338,The power management unit shall report the battery voltage to the backup source.,Power,Electrical Power
UAV-04339,The GPS receiver shall output the inertial drift without operator input.,Navigation,Position Estimation
UAV-04340,The failsafe manager shall execute the active failsafe mode after 200 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04341,The transfer pump shall estimate the center of gravity when reserve is reached.,Fuel,Fuel Management
UAV-04342,The emergency logic shall annunciate return-to-home during recovery.,Failsafe,Emergency and Failsafe
UAV-04343,The contingency handler shall execute a defined safe state on loss of link.,Failsafe,Emergency and Failsafe
UAV-04344,The primary radio shall switch the operating frequency within 100 milliseconds.,Datalink,Communications Link
UAV-04345,The cryptographic module shall rotate the session key before execution.,Security,Command Authentication
UAV-04346,The built-in test shall isolate the fault code at 100 Hz.,Health,Health Monitoring
UAV-04347,The built-in test shall report a subsystem fault before takeoff.,Health,Health Monitoring
UAV-04348,The flight control law shall hold the control gains at 50 Hz.,FlightControl,Stability and Control
UAV-04349,The dead-reckoning module shall blend the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-04350,The flow sensor shall isolate the consumption total to keep CG in limits.,Fuel,Fuel Management
UAV-04351,The security monitor shall rotate the session key before execution.,Security,Command Authentication
UAV-04352,The cooling controller shall throttle an over-temperature warning within the qualified range.,Thermal,Thermal Management
UAV-04353,The mission manager shall preserve the upload buffer before storing.,Mission,Mission Management
UAV-04354,The payload controller shall stabilize the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-04355,The operator display shall annunciate the active mission plan in priority order.,GroundStation,Ground Control Interface
UAV-04356,The flight control law shall limit a degraded control mode when a sensor is invalid.,FlightControl,Stability and Control
UAV-04357,The tank selector shall estimate the remaining fuel quantity to keep CG in limits.,Fuel,Fuel Management
UAV-04358,The dead-reckoning module shall validate the tracked satellite count without operator input.,Navigation,Position Estimation
UAV-04359,The charge estimator shall shed the battery voltage under fault conditions.,Power,Electrical Power
UAV-04360,The route planner shall reject the active mission from takeoff to recovery.,Mission,Mission Management
UAV-04361,The failsafe manager shall transition the nearest recovery point during recovery.,Failsafe,Emergency and Failsafe
UAV-04362,The throttle manager shall limit the motor current no faster than 120 percent per second.,Propulsion,Engine and Thrust
UAV-04363,The throttle manager shall report the propeller thrust during high-thrust phases.,Propulsion,Engine and Thrust
UAV-04364,The touchdown monitor shall align the glideslope before the flare.,Autoland,Automatic Landing
UAV-04365,The stability augmenter shall damp the elevator as a function of airspeed.,FlightControl,Stability and Control
UAV-04366,The boundary checker shall raise waypoint acceptance on a hard limit.,Geofence,Geofencing and Airspace
UAV-04367,The recovery controller shall command the active failsafe mode through a reset.,Failsafe,Emergency and Failsafe
UAV-04368,The waypoint validator shall report the mission-ready flag across power cycles.,Mission,Mission Management
UAV-04369,The payload controller shall tag a geo-referenced target against airframe motion.,Payload,Payload and Imaging
UAV-04370,The inner control loop shall schedule the ailerons to 30 g.,FlightControl,Stability and Control
UAV-04371,The payload controller shall slew the field of view at the commanded rate.,Payload,Payload and Imaging
UAV-04372,The operator interface shall display nuisance alerts in priority order.,GroundStation,Ground Control Interface
UAV-04373,The thermal manager shall maintain an over-temperature warning at 4 Hz.,Thermal,Thermal Management
UAV-04374,The inertial navigation unit shall compute the navigation solution in the WGS84 reference frame.,Navigation,Position Estimation
UAV-04375,The telemetry encoder shall downlink the storage remaining to detect drops.,Telemetry,Telemetry and Logging
UAV-04376,The containment module shall raise the geofence boundary near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-04377,The cryptographic module shall verify the session key within 500 milliseconds.,Security,Command Authentication
UAV-04378,The bay heater shall throttle payload activity within the qualified range.,Thermal,Thermal Management
UAV-04379,The touchdown monitor shall capture a go-around before the flare.,Autoland,Automatic Landing
UAV-04380,The glideslope tracker shall reduce the approach speed when criteria are not met.,Autoland,Automatic Landing
UAV-04381,The navigation filter shall validate the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-04382,The optical head shall slew imagery when battery is low.,Payload,Payload and Imaging
UAV-04383,The alert manager shall display the displayed clock to the vehicle time.,GroundStation,Ground Control Interface
UAV-04384,The frame assembler shall compress each record at the configured rate.,Telemetry,Telemetry and Logging
UAV-04385,The containment module shall load the altitude ceiling when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-04386,The fence enforcer shall load waypoint acceptance for the operating area.,Geofence,Geofencing and Airspace
UAV-04387,The surface controller shall hold the ailerons when a sensor is invalid.,FlightControl,Stability and Control
UAV-04388,The link-loss handler shall select the active failsafe mode when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-04389,The fuel manager shall transfer the reserve threshold for the current mission.,Fuel,Fuel Management
UAV-04390,The contingency handler shall annunciate return-to-home after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-04391,The altitude limiter shall load the altitude ceiling for the operating area.,Geofence,Geofencing and Airspace
UAV-04392,The key manager shall log every uplink command after 3 messages.,Security,Command Authentication
UAV-04393,The optical head shall stow imagery at the commanded rate.,Payload,Payload and Imaging
UAV-04394,The security monitor shall log a replayed sequence counter within 500 milliseconds.,Security,Command Authentication
UAV-04395,The stability augmenter shall deflect the load factor to coordinate turns.,FlightControl,Stability and Control
UAV-04396,The status reporter shall annunciate the vehicle health status before takeoff.,Health,Health Monitoring
UAV-04397,The navigation filter shall validate the position uncertainty at 200 Hz.,Navigation,Position Estimation
UAV-04398,The landing sequencer shall limit the glideslope before the flare.,Autoland,Automatic Landing
UAV-04399,The safe-state monitor shall execute return-to-home when propulsion is lost.,Failsafe,Emergency and Failsafe
