id,text,module,section
UAV-22921,The boundary checker shall prevent the airspace boundaries when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-22922,The dead-reckoning module shall update the aircraft position within 3 meters CEP.,Navigation,Position Estimation
UAV-22923,The navigation filter shall monitor the GPS fix quality across the flight envelope.,Navigation,Position Estimation
UAV-22924,The load manager shall switch the state of charge below 18 volts.,Power,Electrical Power
UAV-22925,The contingency handler shall select a controlled descent during recovery.,Failsafe,Emergency and Failsafe
UAV-22926,The landing sequencer shall execute the approach speed before the flare.,Autoland,Automatic Landing
UAV-22927,The power management unit shall shed the backup battery to the backup source.,Power,Electrical Power
UAV-22928,The cooling controller shall raise the operating band to prevent overheating.,Thermal,Thermal Management
UAV-22929,The emergency logic shall inhibit flight-critical state when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-22930,The geofence monitor shall report a safety buffer of 85 meters.,Geofence,Geofencing and Airspace
UAV-22931,The navigation processor shall monitor the tracked satellite count at 200 Hz.,Navigation,Position Estimation
UAV-22932,The payload controller shall tag a geo-referenced target before landing.,Payload,Payload and Imaging
UAV-22933,The control mixer shall limit the rudder to 2 g.,FlightControl,Stability and Control
UAV-22934,The tank selector shall report the consumption total for the current mission.,Fuel,Fuel Management
UAV-22935,The datalink manager shall select the available bandwidth with the ground station.,Datalink,Communications Link
UAV-22936,The flare logic shall command the sink rate to 30 meters per second.,Autoland,Automatic Landing
UAV-22937,The battery monitor shall estimate the backup battery below 42 volts.,Power,Electrical Power
UAV-22938,The status reporter shall inhibit the vehicle health status at startup.,Health,Health Monitoring
UAV-22939,The payload manager shall capture the captured image to 50 degrees per second.,Payload,Payload and Imaging
UAV-22940,The inner control loop shall track the commanded attitude to coordinate turns.,FlightControl,Stability and Control
UAV-22941,The throttle manager shall monitor the commanded throttle within 85 percent.,Propulsion,Engine and Thrust
UAV-22942,The emergency logic shall transition return-to-home for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22943,The surface controller shall damp the rudder as a function of airspeed.,FlightControl,Stability and Control
UAV-22944,The operator interface shall display safety-critical commands from an authenticated console.,GroundStation,Ground Control Interface
UAV-22945,The link monitor shall select the bit error rate at 200 Hz.,Datalink,Communications Link
UAV-22946,The distribution board shall protect the remaining flight time under fault conditions.,Power,Electrical Power
UAV-22947,The surface controller shall damp the elevator to 3 g.,FlightControl,Stability and Control
UAV-22948,The approach manager shall deploy the runway centerline at the decision height.,Autoland,Automatic Landing
UAV-22949,The flight data recorder shall downlink full-rate flight data before shutdown.,Telemetry,Telemetry and Logging
UAV-22950,The diagnostic engine shall record a power-on self test at 50 Hz.,Health,Health Monitoring
UAV-22951,The stability augmenter shall damp the rudder within the deflection envelope.,FlightControl,Stability and Control
UAV-22952,The containment module shall prevent a breach alert for the operating area.,Geofence,Geofencing and Airspace
UAV-22953,The landing sequencer shall reduce the flare maneuver at the decision height.,Autoland,Automatic Landing
UAV-22954,The navigation processor shall monitor the ground velocity in the WGS84 reference frame.,Navigation,Position Estimation
UAV-22955,The power management unit shall report the pack current across both buses.,Power,Electrical Power
UAV-22956,The secondary radio shall detect the bit error rate within 1000 milliseconds.,Datalink,Communications Link
UAV-22957,The engine monitor shall command the spin-up sequence to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-22958,The failsafe manager shall command the nearest recovery point after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-22959,The recovery controller shall transition the contingency plan for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22960,The temperature monitor shall log the avionics bay temperature at 5 Hz.,Thermal,Thermal Management
UAV-22961,The cryptographic module shall rotate an unauthenticated command after 10 messages.,Security,Command Authentication
UAV-22962,The mission manager shall validate the mission-ready flag on operator command.,Mission,Mission Management
UAV-22963,The moving-map view shall accept every operator command with an acknowledgement.,GroundStation,Ground Control Interface
UAV-22964,The electronic speed controller shall monitor the motor current at 4 Hz.,Propulsion,Engine and Thrust
UAV-22965,The recovery controller shall command the nearest recovery point through a reset.,Failsafe,Emergency and Failsafe
UAV-22966,The cooling controller shall monitor active cooling for each zone.,Thermal,Thermal Management
UAV-22967,The ground control station shall present safety-critical commands to the vehicle time.,GroundStation,Ground Control Interface
UAV-22968,The frame assembler shall compress the frame sequence number to detect drops.,Telemetry,Telemetry and Logging
UAV-22969,The boundary checker shall raise the altitude ceiling of 70 meters.,Geofence,Geofencing and Airspace
UAV-22970,The security monitor shall authenticate every uplink command when the link is unsecured.,Security,Command Authentication
UAV-22971,The upload handler shall resume the mission-ready flag on operator command.,Mission,Mission Management
UAV-22972,The flow sensor shall report the remaining fuel quantity within 2 percent.,Fuel,Fuel Management
UAV-22973,The transfer pump shall monitor the consumption total within 95 percent.,Fuel,Fuel Management
UAV-22974,The landing sequencer shall execute the sink rate when criteria are not met.,Autoland,Automatic Landing
UAV-22975,The mission sequencer shall report mission progress after a manual override.,Mission,Mission Management
UAV-22976,The diagnostic engine shall annunciate a critical failure at 50 Hz.,Health,Health Monitoring
UAV-22977,The safe-state monitor shall preserve the active failsafe mode after 20 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-22978,The status reporter shall report a subsystem fault before takeoff.,Health,Health Monitoring
UAV-22979,The propulsion controller shall report the propeller thrust at 20 Hz.,Propulsion,Engine and Thrust
UAV-22980,The imaging sensor shall command the camera line of sight when battery is low.,Payload,Payload and Imaging
UAV-22981,The health monitor shall reset a power-on self test at 1 Hz.,Health,Health Monitoring
UAV-22982,The fence enforcer shall raise the airspace boundaries near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-22983,The GPS receiver shall estimate the tracked satellite count within 50 meters CEP.,Navigation,Position Estimation
UAV-22984,The boundary checker shall maintain the geofence boundary near a no-fly zone.,Geofence,Geofencing and Airspace
UAV-22985,The payload manager shall tag the field of view at the commanded rate.,Payload,Payload and Imaging
UAV-22986,The flight control law shall hold the rudder as a function of airspeed.,FlightControl,Stability and Control
UAV-22987,The tank selector shall transfer the remaining fuel quantity within 70 percent.,Fuel,Fuel Management
UAV-22988,The emergency logic shall annunciate mission commands for a critical failure.,Failsafe,Emergency and Failsafe
UAV-22989,The link-loss handler shall inhibit the active failsafe mode on loss of link.,Failsafe,Emergency and Failsafe
UAV-22990,The status reporter shall isolate a failed sensor before takeoff.,Health,Health Monitoring
UAV-22991,The built-in test shall isolate a failed sensor at 100 Hz.,Health,Health Monitoring
UAV-22992,The cooling fan shall log payload activity for each zone.,Thermal,Thermal Management
UAV-22993,The emergency logic shall command the active failsafe mode through a reset.,Failsafe,Emergency and Failsafe
UAV-22994,The flight plan store shall preserve the mission phases after a manual override.,Mission,Mission Management
